laptop_title,asin,id,Laptop Type,price,brand,RAM,CPU,Hard Drive,Graphics Coprocessor,Operating System,Standing screen display size,Screen Resolution,color,Item Weight,Product Dimensions,ssd_size_gb,hdd_size_gb,Normalized Hard Drive,storage_type_bitmask,price_bucket,screen_size_bucket,RAM Bucket,Normalized OS,GPU Tier,Screen Resolution Bucket,bitmask,storage_config
"LENOVO LEGION 5 PRO 16"" 165HZ QHD IPS NVIDIA G-SYNC 500 NITS GAMING LAPTOP AMD RYZEN 7-5800H 16GB RAM 512GB SSD RTX 3060 6GB GDDR6 TGP 130W",b09jgqxc4h,1342,Gaming,1350,Lenovo,16GB,AMD Ryzen 7,512GB SSD,Nvidia Geforce RTX 3060,Windows 10 Home,16.0 inches,2560 x 1600 pixels,Black,5.4 pounds,14.02 x 10.25 x 0.85 inches,512,,ssd only,1,1200-1600,15-17,16-Aug,Windows 10,High-End GPU,High Res,010010010110000110001001001000001,hdd+ssd
"ASUS ROG STRIX G17 GAMING LAPTOP, 17.3"" FHD IPS 144 HZ DISPLAY, AMD RYZEN 7 4800H 8-CORE, NVIDIA GEFORCE RTX 3060 6GB GDDR6, WI-FI 6, RGB KEYBOARD, USB-C, HDMI, WIN 10 (32GB RAM | 1TB PCIE SSD)",b09mlgqjj8,1343,Gaming,1200,ASUS,32GB,AMD Ryzen 7,1TB SSD,Nvidia Geforce RTX 3060,Windows 10 Home,17.3 inches,1920 x 1080 pixels,Gray,5.95 pounds,15.5 x 11.0 x 1.1 inches,1024,,ssd only,1,1200-1600,>17,24-32,Windows 10,High-End GPU,Medium Res,010010000001000110001001011010000,hdd+ssd
"RAZER BLADE 15 STUDIO EDITION LAPTOP 2020: INTEL CORE I7-10875H 8-CORE, NVIDIA QUADRO RTX 5000, 15.6??? 4K OLED TOUCH, 32GB RAM, 1TB SSD, CNC ALUMINUM, CHROMA RGB, THUNDERBOLT 3, CREATOR READY",b086mp21nf,1344,Gaming,1800,Razer,32GB,Intel Core I7,1TB SSD,Nvidia Geforce RTX 5000,Windows 10 Home,15.6 inches,1920 x 1080 pixels,Silver,10.0 pounds,14 x 9 x 0.7 inches,1024,,ssd only,1,1600-2000,15-17,24-32,Windows 10,Unknown,Medium Res,010011011100011010101001001010000,hdd+ssd
CUK MSI 17.3-INCH NOTEBOOK I7-4710MQ 16GB 120GB SSD + 2TB HDD NVIDIA GTX 980M 8GB FULL HD WINDOWS 8.1 GAMING LAPTOP COMPUTER,b00o17fjls,1345,Gaming,1200,MSI,16GB,Intel Core i5,2TB SSD,Nvidia Geforce GTX 980,Windows 8.1,17.3 inches,1920 x 1080 pixels,Black,4.5 pounds,14.0 x 9.0 x 0.7 inches,2048,,ssd only,1,1200-1600,>17,16-Aug,Windows 8,Unknown,Medium Res,010010011000100010101100011010001,hdd+ssd
"MSI GF63 THIN 8SC-029 15.6"" GAMING LAPTOP, THIN BEZEL, INTEL CORE I7-8750H, NVIDIA GEFORCE GTX1650, 16GB, 512GB NVME SSD",b07qhf3pnf,1346,Gaming,1200,MSI,16GB,Intel Core I7,512GB SSD,Nvidia Geforce GTX 1650,Windows 10 Home,15.6 inches,1920 x 1080 pixels,Black,8.42 pounds,14.13 x 9.99 x 0.85 inches,512,,ssd only,1,1200-1600,15-17,16-Aug,Windows 10,Mid-Range GPU,Medium Res,010010011000011010011001001010001,hdd+ssd
"DELL ALIENWARE M15 15.6 INCH FHD GAMING LAPTOP (8TH GEN INTER 6-CORE I7-8750H UP TO 4.1GHZ, 32GB DDR4 RAM, 1TB SSD (BOOT) + 1TB HDD, NVIDIA GEFORCE GTX 1060 6GB WIFI BLUETOOTH WINDOWS 10) (RENEWED)",b07zrl9rjh,1347,Gaming,1946,Dell,32GB,Intel Core I7,1TB SSD,Nvidia Geforce GTX 1060,Windows 10,15.6 inches,1920 x 1080 pixels,Black,4.78 pounds,14.3 x 10.8 x 0.8 inches,1024,,ssd only,1,1600-2000,15-17,24-32,Windows 10,Mid-Range GPU,Medium Res,010011001001011010011001001010000,hdd+ssd
"ASUS ZENBOOK PRO UX550VE-XH71 15.6"" FULL HD NOTEBOOK COMPUTER, INTEL CORE I7-7700HQ 2.80GHZ, 16GB RAM, 512GB SSD, NVIDIA GEFORCE GTX 1050 TI 4GB GDDR5, WINDOWS 10 PROFESSIONAL, MATTE BLACK",b07f79w2bc,1348,Gaming,2000,ASUS,16GB,Intel Core I7,512GB SSD,Nvidia Geforce GTX 1050,Windows 10 Pro,15.6 inches,1920 x 1080 pixels,Black,4.0 pounds,14.0 x 9.0 x 0.7 inches,512,,ssd only,1,2000-2500,15-17,16-Aug,Windows 10,Mid-Range GPU,Medium Res,010100000001011010011001001010001,hdd+ssd
DELL - INSPIRON 17R-5720 - INTEL QUAD-CORE I7-3632QM 2.20GHZ - 8GB RAM - 1TB HDD - DVDRW - NVIDIA GEFORCE GT 630M 1GB - 17.3-INCH (1600X900),b00bfvz11q,1349,Everyday Use,1200,Dell,8GB,Intel Core I7,1TB HDD,No Graphics Card,Windows 8,17.0 inches,1920 x 1080 pixels,Black,6.2 pounds,14 x 9 x 0.7 inches,,1024,hdd only,2,1200-1600,15-17,16-Aug,Windows 8,No GPU,Medium Res,000010001001011001100100001010001,ssd+hdd
"LENOVO THINKPAD P15S GEN 2 15.6"" FHD (1920 X 1080) IPS, ANTI-GLARE, 300 NITS, INTEL CORE I7-1165G7, 32GB RAM, 1TB SSD, NVIDIAÂ® QUADROÂ® T500 4GB, BACKLIT KYB, FINGERPRINT READER, WIN10PRO",b098kb79x4,1350,Everyday Use,860,Lenovo,32GB,Intel Core I7,1TB SSD,No Graphics Card,Windows 10 Home,15.6 inches,1920 x 1080 pixels,Black,3.86 pounds,15.0 x 10.0 x 1.0 inches,1024,,ssd only,1,800-1000,15-17,24-32,Windows 10,No GPU,Medium Res,000111010110011010100001001010000,hdd+ssd
"2020 DELL G5 15 5590 15.6 INCH FHD GAMING LAPTOP (9TH GEN INTEL 6-CORE I7-9750H UP TO 4.5 GHZ, 16GB RAM, 512GB SSD, NVIDIA GEFORCE RTX 2060, BLUETOOTH, WIFI, HDMI, WINDOWS 10) (BLACK) (RENEWED)",b085sv71dc,1351,Gaming,1200,Dell,16GB,Intel Core I7,512GB SSD,Nvidia Geforce RTX 2060,Windows 10,15.6 inches,1920 x 1080 pixels,Black,5.9 pounds,14.3 x 10.8 x 0.95 inches,512,,ssd only,1,1200-1600,15-17,16-Aug,Windows 10,Mid-Range GPU,Medium Res,010010001001011010011001001010001,hdd+ssd
"EVGA SC17 1080 WITH NVIDIA G-SYNC, 17.3"" 4K GAMING LAPTOP, LED KEYBOARD, INTEL CORE I7 7TH GEN 7820HK, 32 GB DDR4, 256 GB NVME SSD, 1 TB HDD, GEFORCE GTX 1080, 768-55-2633-T1",b075mvpnkg,1352,Gaming,600,EVGA,32GB,Intel Core I7,1TB SSD,Nvidia Geforce GTX 1080,Windows 10 Home,17.3 inches,3840 x 2160 pixels,Black,8.93 pounds,14 x 9 x 0.7 inches,1024,,ssd only,1,<800,>17,24-32,Windows 10,High-End GPU,High Res,011000001010011010001001011000000,hdd+ssd
DELL INSPIRON 17 17.3 I3793-7275SLV-PUS 10TH GEN INTEL CORE I7-1065G7 16GB RAM 2TB HDD + 256GB SSD DVD-RW 2GB NVIDIA MX230 (1920 X 1080) DISPLAY WINDOWS 10 HOME (RENEWED),b0873bxhk1,1353,Everyday Use,1200,Dell,16GB,Intel Core I7,256GB SSD + 2TB SSD,Nvidia Geforce MX230,Windows 10 Home,17.3 inches,1920 x 1080 pixels,Black,6.64 pounds,15.3 x 12.0 x 1.0 inches,2304,,ssd only,1,1200-1600,>17,16-Aug,Windows 10,Unknown,Medium Res,000010001001011010101001011010001,hdd+ssd
"ACER - NITRO 5 17.3"" GAMING LAPTOP - INTEL CORE I5 - 8GB MEMORY - NVIDIA GEFORCE GTX 1650 TI 4GB - 512GB SSD - FHD IPS DISPLAY - OBSIDIAN BLACK",b08jkyy74g,1354,Gaming,889,Acer,8GB,Intel Core I5,512GB SSD,Nvidia Geforce GTX 1650,Windows 10 Home,17.3 inches,1920 x 1080 pixels,Obsidian Black,8.68 pounds,15.9 x 11.0 x 0.98 inches,512,,ssd only,1,800-1000,>17,16-Aug,Windows 10,Mid-Range GPU,Medium Res,010111000010010110011001011010001,hdd+ssd
"LENOVO THINKPAD P52 (2018) 15.6"" BUSINESS LAPTOP: INTEL XEON E-2176M | NVIDIA QUADRO P2000 | 16GB RAM | 512GB SSD M.2 PCIE NVME OPAL2 | FINGERPRINT READER | WINDOWS 10 PRO 64-BIT | 3-YEAR WARR",b07f39kmzp,1355,Everyday Use,2550,Lenovo,16GB,Intel Xeon,512GB SSD,Nvidia Quadro P2000,Windows 10 Pro,15.6 inches,1920 x 1080 pixels,Black,8.76 pounds,14 x 9 x 0.7 inches,512,,ssd only,1,2500-3000,15-17,16-Aug,Windows 10,Unknown,Medium Res,000101010110100110101001001010001,hdd+ssd
"ASUS THIN & LIGHT ZENBOOK 14.0"" FHD IPS LAPTOP, AMD RYZEN 5 5500U, NVIDIA GEFORCE MX450, WI-FI 6, HD WEBCAM, BACKLIT KB, USB-C, HDMI, WINDOWS 11 (8GB RAM | 512GB PCIE SSD)",b09wthhytl,1356,Everyday Use,556,ASUS,8GB,AMD Ryzen 5,512GB SSD,Nvidia Geforce MX450,Windows 11,14.0 inches,1920 x 1080 pixels,Black,2.91 pounds,12.56 x 8.27 x 0.66 inches,512,,ssd only,1,<800,13-15,16-Aug,Windows 11,Unknown,Medium Res,001000000001000010101010000010001,hdd+ssd
"LENOVO THINKPAD P50 MOBILE WORKSTATION LAPTOP - WINDOWS 10 PRO - INTEL I7-6820HQ, 16GB RAM, 512GB SSD, 15.6-INCH FHD IPS (1920X1080) DISPLAY, NVIDIA QUADRO M2000M (RENEWED)",b083m7qp35,1357,Everyday Use,576,Lenovo,16GB,Intel Core I7,512GB SSD,Nvidia Quadro M2000,Windows 10 Pro,15.6 inches,1920 x 1080 pixels,Black,5.95 pounds,9.8 x 14.8 x 1.2 inches,512,,ssd only,1,<800,15-17,16-Aug,Windows 10,Unknown,Medium Res,001000010110011010101001001010001,hdd+ssd
"LENOVO THINKPAD YOGA 15 LAPTOP INTEL CORE I7-5500U, 16GB RAM, 1TB SSD, 15.6"" FULL HD IPS (1920X1080) TOUCHSCREEN, NVIDIA GEFORCE 840M, BACKLIT KEYBOARD, WINDOWS 10 PRO 64-BIT",b017mr918k,1358,Everyday Use,600,Lenovo,16GB,Intel Core I7,1TB SSD,Nvidia Geforce 840,Windows 10 Pro,15.6 inches,1920 x 1080 pixels,Black,5.07 pounds,15.07 x 10.07 x 0.82 inches,1024,,ssd only,1,<800,15-17,16-Aug,Windows 10,Entry-Level GPU,Medium Res,001000010110011010000001001010001,hdd+ssd
"ELUKTRONICS MAX 17 (2021) 17.3"" RTX 3060 GAMING LAPTOP, AMD RYZEN 7 4800H PROCESSOR, NVIDIA GEFORCE RTX 3060 GRAPHICS CARD, 17.3 INCH QHD 165HZ DISPLAY, 1TB NVME SSD, 32GB DDR4 RAM, WINDOWS 10 HOME",b097nrsl8l,1359,Gaming,1200,Eluktronics,32GB,AMD Ryzen 7,1TB SSD,Nvidia Geforce RTX 3060,Windows 10 Home,17.3 inches,2560 x 1440 pixels,Black,5.0 pounds,14.0 x 9.0 x 0.7 inches,1024,,ssd only,1,1200-1600,>17,24-32,Windows 10,High-End GPU,High Res,010010001011000110001001011000000,hdd+ssd
"HP PAVILION 15.6"" GAMING LAPTOP INTEL CORE I5+8300H, NVIDIA GEFORCE GTX 1050 4GB GPU, 8GB RAM, 16 GB INTEL OPTANE + 1TB HDD STORAGE, WINDOWS 10",b07dv4dfj2,1360,Gaming,799,HP,16GB,Intel Core I5,1TB HDD,Nvidia Geforce GTX 1050,Windows 10,15.6 inches,1920 x 1080 pixels,Black,4.76 pounds,9.57 x 14.13 x 0.43 inches,,1024,hdd only,2,<800,15-17,16-Aug,Windows 10,Mid-Range GPU,Medium Res,011000010001010101011001001010001,ssd+hdd
"DELL VOSTRO 14 5490, 10TH GENERATION INTEL CORE I7-10510U, 14.0-INCH FHD (1920 X 1080), 16GB DDR4 2666MHZ, 512 SSD, NVIDIA GEFORCE MX250 2GB GDDR5, V5490-7326GRY-PUS",b07tq6lmv9,1361,Everyday Use,2598,Dell,16GB,Intel Core I7,512GB SSD,Nvidia Geforce MX250,Windows 10 Home,14.0 inches,1920 x 1080 pixels,Black,5.53 pounds,8.96 x 12.67 x 0.7 inches,512,,ssd only,1,2500-3000,13-15,16-Aug,Windows 10,Unknown,Medium Res,000101001001011010101001000010001,hdd+ssd
"ACER PREDATOR HELIOS 300 15.6"" FHD 144HZ 3MS IPS GAMING LAPTOP | INTEL 8-CORE I7-11800H | 64GB | 1TBSSD+2TBHDD | NVIDIA GEFORCE RTX 3060 | RED BACKLIT KEYBOARD | WINDOWS 10 | WITH USB3.0 HUB BUNDLE",b09ktfrm6n,1362,Gaming,1590,Acer,64GB,Intel Core I7,256GB SSD + 1TB SSD,No Graphics Card,Windows 10,15.6 inches,1920 x 1080 pixels,Black,3.31 pounds,14.31 x 10.04 x 0.9 inches,1280,,ssd only,1,1200-1600,15-17,>40,Windows 10,No GPU,Medium Res,010010000010011010100001001010011,hdd+ssd
"HP PAVILION DV8T QUAD EDITION SERIES - FULL HD (1080) - WINDOWS 7 HOME PREMIUM 64-BIT, INTEL QUAD CORE I7-720QM PROCESSOR (1.6GHZ, 6MB L2 CACHE, 1333MHZ FSB), 1GB NVIDIA GEFORCE GT 230M, 4GB DDR3 SYSTEM MEMORY (2 DIMM), 320GB 7200RPM SATA HARD DRIVE, 18.4"" HIGH DEFINITION HP ULTRA BRIGHTVIEW INFINITY DISPLAY (1920X1080P), FINGERPRINT READER, HP MOBILE REMOTE CONTROL, LIGHTSCRIBE 8X DVD+/-RW DOUBLE LAYER SUPPORT, WIRELESS N, GIGABIT NETWORK CARD, HDMI, WEBCAM, 8 CELL LI-ION BATTERY, MICROSOFT(R) WORKS 9.0",b003l2sp88,1363,Everyday Use,1200,HP,4GB,Intel Core I7,256GB SSD,No Graphics Card,Windows 7 Home Premium,18.4 inches,1920 x 1080 pixels,Black,3.31 pounds,14.0 x 9.0 x 0.7 inches,256,,ssd only,1,1200-1600,>17,<8,Windows 7,No GPU,Medium Res,000010010001011010100011011010010,hdd+ssd
"ACER CHROMEBOOK CB5-311-T1UU 13.3"" NVIDIA TEGRA K1 2.10GHZ, 4GB RAM, 32GB SSD - WHITE (RENEWED)",b01hoi9fk6,1364,Everyday Use,600,Acer,32GB,NVIDIA Tegra K1,256GB SSD,No Graphics Card,Chrome OS,13.3 inches,1920 x 1080 pixels,Black,2.0 pounds,14.0 x 8.0 x 0.74 inches,256,,ssd only,1,<800,13-15,24-32,Chrome OS,No GPU,Medium Res,001000000010101010100000000010000,hdd+ssd
"HP ENVY 17T 17.3"" FHD (1920X1080) TOUCHSCREEN LAPTOP - 11TH GEN INTEL CORE I7-1165G7 QUAD-CORE CPU UP TO 4.70GHZ, 32GB DDR4 RAM, 1TB M.2 SSD, NVIDIA_GEFORCE MX450 GRAPHICS, WINDOWS 10 PRO",b085vfpm1f,1365,Everyday Use,1469,HP,32GB,Intel Core I7,1TB SSD,No Graphics Card,Windows 10 Pro,17.3 inches,1920 x 1080 pixels,Silver,6.2 pounds,15.94 x 10.47 x 0.88 inches,1024,,ssd only,1,1200-1600,>17,24-32,Windows 10,No GPU,Medium Res,000010010001011010100001011010000,hdd+ssd
"ASUS PROART STUDIOBOOK PRO 15 MOBILE WORKSTATION LAPTOP, 15.6??? UHD NANOEDGE BEZEL, INTEL CORE I7-9750H, 48GB DDR4, 2TB PCIE SSD, NVIDIA QUADRO RTX 5000, WINDOWS 10 PRO, W500G5T-XS77, STAR GREY",b082m2qv3l,1366,Gaming,1200,ASUS,48GB,Intel Core I7,2TB SSD,Nvidia Geforce RTX 5000,Windows 10 Pro,15.6 inches,3840 x 2160 pixels,Black,6.39 pounds,14.4 x 9.7 x 0.95 inches,2048,,ssd only,1,1200-1600,15-17,>40,Windows 10,Unknown,High Res,010010000001011010101001001000011,hdd+ssd
"HP ENVY TOUCHSMART 17T-J000 QUAD EDITION NOTEBOOK PC (FULL HD TOUCH SCREEN, 2GB NVIDIA GPU)",b00e1c9ax6,1367,Gaming,600,HP,2GB,Intel Core i5,256GB SSD,Nvidia Geforce GTX 1050,Windows 8,17.3 inches,1920 x 1080 pixels,Black,7.56 pounds,14 x 9 x 0.7 inches,256,,ssd only,1,<800,>17,<8,Windows 8,Mid-Range GPU,Medium Res,011000010001100010011100011010010,hdd+ssd
"DELL G5 15 GAMING LAPTOP (WINDOWS 10 HOME, 9TH GEN INTEL CORE I7-9750H, NVIDIA GTX 1650, 15.6 FHD LCD SCREEN, 256GB SSD AND 1TB SATA, 16 GB RAM) G5590-7679BLK-PUS (RENEWED)",b07x81v6fn,1368,Gaming,1100,Dell,16GB,Intel Core I7,256GB SSD + 1TB SSD,Nvidia Geforce GTX 1650,Windows 10 Home,15.6 inches,1920 x 1080 pixels,Black,2.2 pounds,10.8 x 14.3 x 0.95 inches,1280,,ssd only,1,1000-1200,15-17,16-Aug,Windows 10,Mid-Range GPU,Medium Res,010001001001011010011001001010001,hdd+ssd
"LENOVO 2022 FLAGSHIP IDEAPAD GAMING LAPTOP 15.6"" FHD IPS 120HZ DISPLAY, NVIDIA GEFORCE RTX 3050, 4-CORE INTEL I5-11300H (UPTO 4.4GHZ), 8GB RAM, 512GB PCIE SSD, BACKLIT, WIFI 6,WIN 11+HUBXCELACESSORY",b0bc7dc166,1369,Gaming,1200,Lenovo,8GB,Intel Core I5,512GB SSD,Nvidia Geforce RTX 3050,Windows 10 Home,15.6 inches,1920 x 1080 pixels,Shadow Black,4.96 pounds,14.2 x 9.9 x 0.95 inches,512,,ssd only,1,1200-1600,15-17,16-Aug,Windows 10,Mid-Range GPU,Medium Res,010010010110010110011001001010001,hdd+ssd
"HP ENVY 17.3"" TOUCHSCREEN IPS FHD LAPTOP, I7-10510U UP TO 4.90 GHZ, NVIDIA MX250 GRAPHICS, 16GB RAM, 1TB SSD, USB-C/DP, BACKLIT, FP READER, DVD-RW, RJ-45 ETHERNET, WIN 10 (RENEWED)",b08gkxb633,1370,Everyday Use,1200,HP,16GB,Intel Core i5,1TB SSD,Nvidia Geforce MX250,Windows 10 Home,17.3 inches,1920 x 1080 pixels,Silver,6.12 pounds,15.94 x 10.47 x 0.89 inches,1024,,ssd only,1,1200-1600,>17,16-Aug,Windows 10,Unknown,Medium Res,000010010001100010101001011010001,hdd+ssd
"HP ENVY 17T TOUCH 2019 MODEL, INTEL CORE 10TH GEN I7-10510U QUAD CORE, 1TB SSD HD, 16GB RAM, 17.3 FHD WLED TOUCH, NVIDIA 4GB DDR5 MX250 VIDEO, 1YR WARRANTY FROM HP",b081565zmy,1371,Everyday Use,600,HP,16GB,Intel Core i5,1TB SSD,No Graphics Card,Windows 10 Home,17.3 inches,1920 x 1080 pixels,Black,6.14 pounds,14.0 x 9.0 x 0.7 inches,1024,,ssd only,1,<800,>17,16-Aug,Windows 10,No GPU,Medium Res,001000010001100010100001011010001,hdd+ssd
"MSI - SWORD 15.6"" GAMING LAPTOP - INTEL CORE I7 - NVIDIA GEFORCE RTX 3050TI - 512GB SSD -",b09lc2yf9j,1372,Gaming,1200,MSI,8GB,Intel Core I7,512GB SSD,Nvidia Geforce RTX 3050,Windows 10 Home,15.6 inches,1920 x 1080 pixels,Silver,3.7 pounds,14 x 9 x 0.7 inches,512,,ssd only,1,1200-1600,15-17,16-Aug,Windows 10,Mid-Range GPU,Medium Res,010010011000011010011001001010001,hdd+ssd
"MSI GP63 LEOPARD-602 (8TH GEN INTEL CORE I7-8750H, 8GB DDR4 2666MHZ, 1TB HDD, NVIDIA GEFORCE GTX 1060 6GB, 15.6"" FULL HD 120HZ 3MS DISPLAY, WINDOWS 10 HOME) VR READY GAMING LAPTOP",b07fyrtzcp,1373,Gaming,1200,MSI,8GB,Intel Core I7,1TB HDD,Nvidia Geforce GTX 1060,Windows 10 Home,15.6 inches,1920 x 1080 pixels,Black,4.8 pounds,15.07 x 10.23 x 1.16 inches,,1024,hdd only,2,1200-1600,15-17,16-Aug,Windows 10,Mid-Range GPU,Medium Res,010010011000011001011001001010001,ssd+hdd
"ASUS G46VW-DS51-CA REPUBLIC OF GAMER (ROG) (14.1-INCH, I5-3230M, 8GB-DDR3, 750GB HDD, NVIDIA GTX 660M, WINDOWS 8, BLACK)",b00bzscj9q,1374,Gaming,800,ASUS,8GB,Intel Core i5,1TB HDD,Nvidia Geforce GTX 660,Windows 8,14.1 inches,1366 x 768 pixels,Black,5.5 pounds,14.0 x 9.0 x 0.7 inches,,1024,hdd only,2,800-1000,13-15,16-Aug,Windows 8,Unknown,Low Res,010111000001100001101100000001001,ssd+hdd
"GIGABYTE AORUS 17G YD- 17.3??? FHD IPS ANTI-GLARE 300HZ, INTEL CORE I7, NVIDIA GEFORCE RTX 3080 LAPTOP GPU 16GB GDDR6, 32GB MEMORY, 512GB SSD, WIN10 HOME, GAMING LAPTOP (AORUS 17G YD-74US345SH)",b093z2vmx9,1375,Gaming,1200,Gigabyte,32GB,Intel Core I7,512GB SSD,Nvidia Geforce RTX 3080,Windows 10 Home,17.3 inches,1920 x 1080 pixels,Black,5.9 pounds,14 x 9 x 0.7 inches,512,,ssd only,1,1200-1600,>17,24-32,Windows 10,High-End GPU,Medium Res,010010010000011010001001011010000,hdd+ssd
HP PREMIUM BUSINESS FLAGSHIP ENVY 17.3-INCH FULL HD 1080P DISPAY LAPTOP PC INTEL I7-7500U 2.7GHZ CPU 16GB RAM 1TB HDD 4GB NVIDIA GEFORCE 940MX GRAPHICS DVD+/-RW WEBCAM HDMI WINDOWS 10,b01md0skn2,1376,Everyday Use,1200,HP,16GB,Intel Core I7,1TB HDD,Nvidia Geforce 940,Windows 10,17.3 inches,1920 x 1080 pixels,Silver,6.6 pounds,16.1 x 10.6 x 1.0 inches,,1024,hdd only,2,1200-1600,>17,16-Aug,Windows 10,Entry-Level GPU,Medium Res,000010010001011001000001011010001,ssd+hdd
"LENOVO THINKPAD P50 MOBILE WORKSTATION LAPTOP - WINDOWS 10 PRO - INTEL I7-6700HQ, 32GB RAM, 256GB SSD, 15.6-INCH FHD IPS (1920X1080) DISPLAY, NVIDIA QUADRO M1000M, FINGERPRINT READER, AC WI-FI (RENEWED)",b08hs9wncw,1377,Everyday Use,599,Lenovo,32GB,Intel Core I7,256GB SSD,Nvidia Quadro M1000,Windows 10 Pro,15.6 inches,1920 x 1080 pixels,Black,5.8 pounds,14.86 x 9.93 x 1.02 inches,256,,ssd only,1,<800,15-17,24-32,Windows 10,Unknown,Medium Res,001000010110011010101001001010000,hdd+ssd
"ASUS VIVOBOOK PRO N552VW 15.6"" TOUCHSCREEN 4K ULTRA HD (3840X2160) LAPTOP - INTEL QUAD CORE I7-6700HQ, 16GB DDR4 RAM, 512GB SSD + 1.5TB HDD, DVD-RW, 4GB NVIDIA GEFORCE 960M, WINDOWS 10 PRO",b0753m8w4d,1378,Gaming,1200,ASUS,16GB,Intel Core I7,512GB SSD + 1TB SSD,Nvidia Geforce GTX 960,Windows 10 Pro,15.6 inches,3840 x 2160 pixels,Black,4.5 pounds,14 x 9 x 0.7 inches,1536,,ssd only,1,1200-1600,15-17,16-Aug,Windows 10,Unknown,High Res,010010000001011010101001001000001,hdd+ssd
"HP ENVY 17.3"" TOUCHSCREEN IPS FHD LAPTOP, I7-10510U UP TO 4.90 GHZ, NVIDIA MX250 GRAPHICS, 20GB RAM, 1TB SSD, USB-C/DP, BACKLIT, FP READER, DVD-RW, RJ-45 ETHERNET, WIN 10 (RENEWED)",b0881xnmrq,1379,Everyday Use,1200,HP,20GB,Intel Core i5,1TB SSD,Nvidia Geforce MX250,Windows 10 Home,17.3 inches,1920 x 1080 pixels,Silver,6.12 pounds,15.94 x 10.47 x 0.89 inches,1024,,ssd only,1,1200-1600,>17,Other,Windows 10,Unknown,Medium Res,000010010001100010101001011010100,hdd+ssd
"CUK AORUS 5 BY GIGABYTE 15 INCH GAMER NOTEBOOK (NVIDIA GEFORCE RTX 3070 8GB, 14-CORE INTEL CORE I7-12700H, 32GB RAM, 1TB NVME SSD, 15.6"" FHD 360HZ IPS, WINDOWS 11 HOME) GAMING LAPTOP COMPUTER",b09b84227k,1380,Gaming,1200,Computer Upgrade King,32GB,Intel Core I7,256GB SSD + 1TB SSD,Nvidia Geforce RTX 3070,Windows 11 Home,15.6 inches,1920 x 1080 pixels,Black,5.07 pounds,14.13 x 10.2 x 0.94 inches,1280,,ssd only,1,1200-1600,15-17,24-32,Windows 11,High-End GPU,Medium Res,010010000111011010001010001010000,hdd+ssd
HP ENVY - 17T WINDOWS 7 PROFESSIONAL / I7-5500U PROCESSOR/4GB NVIDIA GEFORCE GTX 850M GRAPHICS/2TB HDD/16 GB MEMORY/17.3-INCH DIAGONAL FULL HD WLED-BACKLIT DISPLAY(1920X1080)/BLU-RAY WRITER AND SUPERMULTI DVD BURNER,b00vh4yhs4,1381,Gaming,1200,HP,16GB,Intel Core i5,256GB SSD + 2TB SSD,Nvidia Geforce GTX 850,Windows 7,17.3 inches,1920 x 1080 pixels,Black,3.31 pounds,14.0 x 9.0 x 0.7 inches,2304,,ssd only,1,1200-1600,>17,16-Aug,Windows 7,Entry-Level GPU,Medium Res,010010010001100010000011011010001,hdd+ssd
"CUK THINKPAD_P17 GEN 1 17 INCH PROFESSIONAL MOBILE WORKSTATION NOTEBOOK (INTEL CORE I7, 64GB RAM, 1TB NVME SSD, NVIDIA QUADRO T1000, 17.3"" FHD IPS, WINDOWS 10 PRO) BUSINESS LAPTOP COMPUTER",b0872jmsfr,1382,Everyday Use,1200,Computer Upgrade King,64GB,Intel Core I7,1TB SSD,Nvidia Quadro T1000,Windows 10 Pro,17.3 inches,1920 x 1080 pixels,Black,7.7 pounds,16.36 x 11.06 x 0.99 inches,1024,,ssd only,1,1200-1600,>17,>40,Windows 10,Unknown,Medium Res,000010000111011010101001011010011,hdd+ssd
"ASUS TUF F15 (2023) GAMING LAPTOP, 15.6"" FHD 144HZ FHD IPS-TYPE DISPLAY, NVIDIA GEFORCE RTX 4070, INTEL CORE I7-12700H, 16GB DDR4, 1TB PCIE SSD,WI-FI 6, WINDOWS 11 HOME, BACKLIT KEYBOARD, GRAY/OLY",b081v6qyf4,1383,Gaming,1451,ASUS,16GB,Intel Core I7,1TB SSD,Nvidia Geforce RTX 4070,Windows 11 Home,15.6 inches,1920 x 1080 pixels,Black,3.31 pounds,14 x 9 x 0.7 inches,1024,,ssd only,1,1200-1600,15-17,16-Aug,Windows 11,Unknown,Medium Res,010010000001011010101010001010001,hdd+ssd
RAZER BLADE 15 GAMING LAPTOP: NVIDIA GEFORCE RTX 3080 - 11TH GEN INTEL 8-CORE I7 CPU - 15.6??? QHD 240HZ - 32GB RAM - 1TB SSD - WINDOWS 11 - CNC ALUMINUM - CHROMA RGB - THX SPATIAL AUDIO (RENEWED),b0b26g5rft,1384,Gaming,1800,Razer,32GB,Intel Core I7,1TB SSD,Nvidia Geforce RTX 3080,Windows 11,15.0 inches,2560 x 1440 pixels,Classic Black,8.83 pounds,14.0 x 9.0 x 0.7 inches,1024,,ssd only,1,1600-2000,15-17,24-32,Windows 11,High-End GPU,High Res,010011011100011010001010001000000,hdd+ssd
